ComponentCode,ComponentModel,ComponentSpecification,StockCount,ERPComponentName,ComponentType,ComponentLibraryType,SortableValueMagnitude,SortableValueUnit
C370344,SDWL1608C3N9JSTF,0603,1445,3.9nH ±5% 59mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C285958,CS0402-3N9H-S,0402,1358,3.9nH ±3% 66mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C275288,MLG1005S3N9ST000,0402,1087,3.9nH ±0.3nH 110mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C251784,HSC0603-3N9J-T,0603,985,3.9nH ±5% 80mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C527603,LQP15MN3N9W02D,0402,851,3.9nH ±0.05nH 500mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C412279,LQW15AN3N9G80D,0402,663,3.9nH ±2% 30mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C90202,VHF160808H3N9ST,0603,565,3.9nH ±0.3nH 250mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C381907,VHF201209H3N9ST,0805,559,3.9nH ±0.3nH 150mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C405057,CMCC1608C3N9SSP,0603,297,3.9nH ±0.3nH 200mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C87180,HK10053N9S-T,0402,263,3.9nH ±0.3nH 210mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C408715,SDWL1608C3N9SSTFM01,0603,227,3.9nH ±0.3nH 59mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C337939,LQP03HQ3N9B02D,0201,196,3.9nH ±0.1nH 170mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C95950,SDWL1608C3N9SSTF,0603,190,3.9nH ±0.3nH 59mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C97987,LQG15HN3N9S02D,0402,184,3.9nH ±0.3nH 130mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C145032,HQ1005C3N9ST,0402,172,3.9nH ±0.3nH 100mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C577988,SCHF160808H3N9ST,0603,128,3.9nH ±0.3nH 250mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C317982,FHW0603UC3N9JST,0603,70,3.9nH ±5% 80mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C412029,SCC1608C3N9SSP,0603,65,3.9nH ±0.3nH 200mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C521237,LQW18AN3N9C10D,0603,57,3.9nH ±0.2nH 32mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C318029,FHW1210HC3N9KGT,1210,35,3.9nH ±10% 50mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C2847107,CS0603-3N9G-S,"SMD,1.02x1.6mm",20,3.9nH ±2% 80mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C98517,BKW0603UC3N9JGT,0603,17,3.9nH ±5% 80mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C346315,FEC0603CP-3N9G-LRH,0603,10,3.9nH ±2% 80mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C408648,SDWL1005C3N9SSTFM01,0402,4,3.9nH ±0.3nH 70mΩ,Inductors (SMD),expand,0.0039000000,microhenry
C162645,LQW18AN3N9C00D,SMD,364,3.9nH ±0.2nH 59mΩ,Power Inductors,expand,0.0039000000,microhenry
C74308,SDCL1608C39NJTDF,0603,54033,39nH ±5% 700mΩ,Inductors (SMD),expand,0.039000000,microhenry
C269823,LQW15AN39NG80D,0402,37980,39nH ±2% 456mΩ,Inductors (SMD),expand,0.039000000,microhenry
C26443,SDCL1005C39NJTDF,0402,19219,39nH ±5% 1Ω,Inductors (SMD),expand,0.039000000,microhenry
C440213,LQG15HH39NJ02D,0402,15604,39nH ±5% 650mΩ,Inductors (SMD),expand,0.039000000,microhenry
C162612,LQP03TN39NH02D,0201,13770,39nH ±3% 3Ω,Inductors (SMD),expand,0.039000000,microhenry
C142259,CLH0603T-39NJ-F,0201,11600,39nH ±5% 1.72Ω,Inductors (SMD),expand,0.039000000,microhenry
C113055,LQG15HN39NJ02D,0402,11030,39nH ±5% 1.06Ω,Inductors (SMD),expand,0.039000000,microhenry
C75654,VHF160808H39NJT,0603,10202,39nH ±5% 1Ω,Inductors (SMD),expand,0.039000000,microhenry
C90179,VHF100505H39NJT,0402,9830,39nH ±5% 1.3Ω,Inductors (SMD),expand,0.039000000,microhenry
C405036,CMCC1005C39NJSP,0402,9682,39nH ±5% 1.2Ω,Inductors (SMD),expand,0.039000000,microhenry
C142231,CLH1005T-39NJ-S-NP,0402,9437,39nH ±5% 650mΩ,Inductors (SMD),expand,0.039000000,microhenry
C98060,LQW15AN39NJ00D,0402,9174,39nH ±5% 700mΩ,Inductors (SMD),expand,0.039000000,microhenry
C86063,LQG15HS39NJ02D,0402,8936,39nH ±5% 650mΩ,Inductors (SMD),expand,0.039000000,microhenry
C408157,LQW15AN39NJ0ZD,0402,8656,39nH ±5% 700mΩ,Inductors (SMD),expand,0.039000000,microhenry
C307725,MLG1005S39NJTD25,0402,7650,39nH ±5% 650mΩ,Inductors (SMD),expand,0.039000000,microhenry
C361610,SDWL1005CP39NJSTF,0402,7132,39nH ±5% 430mΩ,Inductors (SMD),expand,0.039000000,microhenry
C330869,SCW1005C39NJST,0402,7030,39nH ±5% 600mΩ,Inductors (SMD),expand,0.039000000,microhenry
C219548,SCC1005C39NJSP,0402,6300,39nH ±5% 1.2Ω,Inductors (SMD),expand,0.039000000,microhenry
C346312,FEC0603CP-39NG-LRH,0603,4519,39nH ±2% 250mΩ,Inductors (SMD),expand,0.039000000,microhenry
C492044,LQG18HH39NJ00D,0603,4112,39nH ±5% 600mΩ,Inductors (SMD),expand,0.039000000,microhenry
C127304,HCI1005LF-39NJ,0402,3300,39nH ±5% 1Ω,Inductors (SMD),expand,0.039000000,microhenry
C280995,MGCI1005T39NJT-LF,0402,3057,39nH ±5% 1.3Ω,Inductors (SMD),expand,0.039000000,microhenry
C142200,CLH1608T-39NJ-S,0603,2856,39nH ±5% 600mΩ,Inductors (SMD),expand,0.039000000,microhenry
C412039,SCC1608C39NJSP,0603,2562,39nH ±5% 800mΩ,Inductors (SMD),expand,0.039000000,microhenry
C295697,FHW0603UC039JST,0603,1943,39nH ±5% 250mΩ,Inductors (SMD),expand,0.039000000,microhenry
C310880,MGCI1608H39NJT-LF,0603,1840,39nH ±5% 600mΩ,Inductors (SMD),expand,0.039000000,microhenry
C186915,AISC-0805-R039G-T,"SMD,1.73x2.29mm",1571,39nH ±2%,Inductors (SMD),expand,0.039000000,microhenry
C578000,SCHF160808H39NJT,0603,1505,39nH ±5% 1Ω,Inductors (SMD),expand,0.039000000,microhenry
C98994,VHF201209H39NJT,0805,1443,39nH ±5% 700mΩ,Inductors (SMD),expand,0.039000000,microhenry
C318037,FHW1210HC039JGT,1210,1318,39nH ±5% 120mΩ,Inductors (SMD),expand,0.039000000,microhenry
C186954,AISC-0805-R039J-T,"SMD,1.73x2.29mm",1249,39nH ±5%,Inductors (SMD),expand,0.039000000,microhenry
C316378,SDWL1608C39NJSTF,0603,1230,39nH ±5% 220mΩ,Inductors (SMD),expand,0.039000000,microhenry
C527598,LQW31HN39NJ03L,1206,1221,39nH ±5% 67mΩ,Inductors (SMD),expand,0.039000000,microhenry
C98075,LQW18AN39NJ00D,0603,1209,39nH ±5% 260mΩ,Inductors (SMD),expand,0.039000000,microhenry
C318001,FHW1008UC039JGT,1008,1139,39nH ±5% 150mΩ,Inductors (SMD),expand,0.039000000,microhenry
C162613,LQP03TN39NJ02D,0201,1090,39nH ±5% 3Ω,Inductors (SMD),expand,0.039000000,microhenry
C86134,LQW18AN39NG00D,0603,1037,39nH ±2% 260mΩ,Inductors (SMD),expand,0.039000000,microhenry
C112912,FHW0805UC039JGT,0805,967,39nH ±5% 290mΩ,Inductors (SMD),expand,0.039000000,microhenry
C250148,NLV25T-039J-PF,1008,950,39nH ±5% 450mΩ,Inductors (SMD),expand,0.039000000,microhenry
C295138,NLV32T-039J-EF,1210,859,39nH ±5% 270mΩ,Inductors (SMD),expand,0.039000000,microhenry
C142171,CS0603-39NJ-S,0603,793,39nH ±5% 250mΩ,Inductors (SMD),expand,0.039000000,microhenry
C87531,MLG1005S39NJT000,0402,778,39nH ±5% 650mΩ,Inductors (SMD),expand,0.039000000,microhenry
C343202,GGW0805UC039JGT,0805,738,39nH ±5% 290mΩ,Inductors (SMD),expand,0.039000000,microhenry
C370339,SDWL1608C39NGSTF,0603,676,39nH ±2% 220mΩ,Inductors (SMD),expand,0.039000000,microhenry
C408739,SDWL1608C39NJSTFM01,0603,553,39nH ±5% 260mΩ,Inductors (SMD),expand,0.039000000,microhenry
C405070,CMCC1608C39NJSP,0603,480,39nH ±5% 800mΩ,Inductors (SMD),expand,0.039000000,microhenry
C316243,BKW0603UC039JGT,0603,401,39nH ±5% 250mΩ,Inductors (SMD),expand,0.039000000,microhenry
C316294,CH2012H39NJ(f),0805,400,39nH ±5% 650mΩ,Inductors (SMD),expand,0.039000000,microhenry
C317966,FHW0402UC039JST,0402,364,39nH ±5% 750mΩ,Inductors (SMD),expand,0.039000000,microhenry
C107475,BKW0805UC039JGT,0805,353,39nH ±5% 290mΩ,Inductors (SMD),expand,0.039000000,microhenry
C251827,HSC0805-39NJ-T,0805,353,39nH ±5% 290mΩ,Inductors (SMD),expand,0.039000000,microhenry
C346422,FEC1008CP-39NG-LRH,1008,270,39nH ±2% 150mΩ,Inductors (SMD),expand,0.039000000,microhenry
C395063,VHF100505HQ39NJT,0402,251,39nH ±5% 1Ω,Inductors (SMD),expand,0.039000000,microhenry
C98059,LQW15AN39NG00D,0402,229,39nH ±2% 700mΩ,Inductors (SMD),expand,0.039000000,microhenry
C373726,CS0805-39NJ-S,0805,194,39nH ±5% 290mΩ,Inductors (SMD),expand,0.039000000,microhenry
C222674,HK160839NJ-T,0603,147,39nH ±5% 600mΩ,Inductors (SMD),expand,0.039000000,microhenry
C95947,SDWL1005C39NGSTF,0402,136,39nH ±2% 600mΩ,Inductors (SMD),expand,0.039000000,microhenry
C275324,MLK1005S39NJT000,0402,127,39nH ±5% 650mΩ,Inductors (SMD),expand,0.039000000,microhenry
C335623,0402DC-39NXGRW,0402,104,39nH ±2% 375mΩ,Inductors (SMD),expand,0.039000000,microhenry
C12328,MLI2012-39N（F）,0805,98,39nH ±5% 650mΩ,Inductors (SMD),expand,0.039000000,microhenry
C2680670,SDCL0603Q39NJT02B03,0201,80,39nH ±5% 2.3Ω,Inductors (SMD),expand,0.039000000,microhenry
C251781,HSC0603-39NJ-T,0603,51,39nH ±5% 260mΩ,Inductors (SMD),expand,0.039000000,microhenry
C391224,SDWL1608CP39NJSTF,0603,49,39nH ±5% 250mΩ,Inductors (SMD),expand,0.039000000,microhenry
C231884,SCW1608C39NJST,"SMD,1x1.68mm",39,39nH ±5% 220mΩ,Inductors (SMD),expand,0.039000000,microhenry
C343120,GGW0603UC039JGT,0603,36,39nH ±5% 250mΩ,Inductors (SMD),expand,0.039000000,microhenry
C381886,VHF100505H39NKT,0402,26,39nH ±10% 300mΩ,Inductors (SMD),expand,0.039000000,microhenry
C370301,SDWL1005C39NJSTF,0402,24,39nH ±5% 600mΩ,Inductors (SMD),expand,0.039000000,microhenry
C370381,SDWL2012C39NJSTF,0805,18,39nH ±5% 290mΩ,Inductors (SMD),expand,0.039000000,microhenry
C12327,MLI1608-39N(f),0603,6,39nH ±5% 800mΩ,Inductors (SMD),expand,0.039000000,microhenry
C341797,LQW2BAS39NG00L,0805,2,39nH ±2% 290mΩ,Inductors (SMD),expand,0.039000000,microhenry
C280243,CL201209T-R39K-N,0805,84496,390nH ±10% 650mΩ,Inductors (SMD),expand,0.390000000,microhenry
C76786,MLG1005SR39JT000,0402,13365,390nH ±5% 5.97Ω,Inductors (SMD),expand,0.390000000,microhenry
C360714,MLG1005SR39HT000,0402,8220,390nH ±3% 5.97Ω,Inductors (SMD),expand,0.390000000,microhenry
C139213,CMI160808VR39KT,0603,4000,390nH ±10% 600mΩ,Inductors (SMD),expand,0.390000000,microhenry
C346345,FEC0603CP-R39G-LRH,0603,3300,390nH ±2% 4.35Ω,Inductors (SMD),expand,0.390000000,microhenry
C155031,FCI2012F-R39K,0805,3250,390nH ±10% 650mΩ,Inductors (SMD),expand,0.390000000,microhenry
C281050,MGFI1608AR39KT-LF,0603,3250,390nH ±10% 1Ω,Inductors (SMD),expand,0.390000000,microhenry
C329444,FEC0805CP-R39J-LRH,0805,3210,390nH ±5% 1.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C394984,CMI321609VR39KT,1206,3186,390nH ±10% 500mΩ,Inductors (SMD),expand,0.390000000,microhenry
C30824,C30824,0603,2394,390nH ±5%,Inductors (SMD),expand,0.390000000,microhenry
C29972,MLI2012-R39(f),0805,2042,390nH ±10% 650mΩ,Inductors (SMD),expand,0.390000000,microhenry
C98211,SDWL2012CR39JSTF,0805,1986,390nH ±5% 1.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C251918,HEC1008-R39J-T,"SMD,2.54x2.9mm",1759,390nH ±5% 1.12Ω,Inductors (SMD),expand,0.390000000,microhenry
C318047,FHW1210HCR39JGT,1210,1665,390nH ±5% 580mΩ,Inductors (SMD),expand,0.390000000,microhenry
C405082,CMCC1608CR39JSP,0603,1410,390nH ±5% 3.2Ω,Inductors (SMD),expand,0.390000000,microhenry
C316404,SDFL2012LR39KTF,0805,1374,390nH ±10% 650mΩ,Inductors (SMD),expand,0.390000000,microhenry
C393977,FHW0603UFR39JST,0603,1097,390nH ±5% 510mΩ,Inductors (SMD),expand,0.390000000,microhenry
C395105,VHF201209HR39JT,0805,1040,390nH ±5% 2Ω,Inductors (SMD),expand,0.390000000,microhenry
C330906,SCW2012CR39JST,"SMD,1.62x2.2mm",980,390nH ±5% 1.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C107477,BKW0603UCR39JGT,0603,956,390nH ±5% 4.35Ω,Inductors (SMD),expand,0.390000000,microhenry
C394000,FHW1008IFR39JST,1008,944,390nH ±5% 290mΩ,Inductors (SMD),expand,0.390000000,microhenry
C98096,LQW18ANR39J00D,0603,875,390nH ±5% 6.2Ω,Inductors (SMD),expand,0.390000000,microhenry
C295702,FHW0603UCR39JST,0603,790,390nH ±5% 4.35Ω,Inductors (SMD),expand,0.390000000,microhenry
C346448,FEC1008CP-R39G-LRH,1008,777,390nH ±2% 1.12Ω,Inductors (SMD),expand,0.390000000,microhenry
C95961,SDFL1608LR39KTF,0603,774,390nH ±10% 1Ω,Inductors (SMD),expand,0.390000000,microhenry
C318012,FHW1008UCR39JGT,1008,507,390nH ±5% 1.12Ω,Inductors (SMD),expand,0.390000000,microhenry
C15565,SDCL1608CR39JTDF,0603,410,390nH ±5% 3.2Ω,Inductors (SMD),expand,0.390000000,microhenry
C98095,LQW18ANR39G00D,0603,401,390nH ±2% 6.2Ω,Inductors (SMD),expand,0.390000000,microhenry
C76731,MLF1608DR39KTA00,0603,385,390nH ±10% 450mΩ,Inductors (SMD),expand,0.390000000,microhenry
C395095,VHF160808HR39JT,0603,100,390nH ±5% 3.2Ω,Inductors (SMD),expand,0.390000000,microhenry
C98544,BKW0805UCR39JGT,0805,84,390nH ±5% 1.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C98207,SDWL1608CR39JSTF,0603,54,390nH ±5% 4.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C108076,FHW0805UCR39JGT,0805,50,390nH ±5% 1.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C139227,CMI201209VR39KT,0805,40,390nH ±10% 500mΩ,Inductors (SMD),expand,0.390000000,microhenry
C155014,FCI1608F-R39K,0603,36,390nH ±10% 1Ω,Inductors (SMD),expand,0.390000000,microhenry
C107524,CI2012AR39K,0805,34,390nH ±10% 650mΩ,Inductors (SMD),expand,0.390000000,microhenry
C370373,SDWL1608CR39GSTF,0603,32,390nH ±2% 4.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C343215,GGW0805UCR39JGT,0805,30,390nH ±5% 1.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C295121,NLV32T-R39J-EF,1210,29,390nH ±5% 450mΩ,Inductors (SMD),expand,0.390000000,microhenry
C408761,SDWL1608CR39JSTFM01,0603,27,390nH ±5% 6.2Ω,Inductors (SMD),expand,0.390000000,microhenry
C222685,HK1608R39J-T,0603,20,390nH ±5% 1.72Ω,Inductors (SMD),expand,0.390000000,microhenry
C251842,HSC0805-R39J-T,0805,17,390nH ±5% 1.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C88525,NLV25T-R39J-PF,1008,9,390nH ±5% 650mΩ,Inductors (SMD),expand,0.390000000,microhenry
C89028,NLV32T-R39J-PF,1210,5,390nH ±5% 450mΩ,Inductors (SMD),expand,0.390000000,microhenry
C108272,CS0805-R39J-S,0805,1,390nH ±5% 1.5Ω,Inductors (SMD),expand,0.390000000,microhenry
C370584,WL1005FSR39JTFM01,0402,6655,390nH ±5% 300mA 750mΩ,Power Inductors,expand,0.390000000,microhenry
C251955,LCF0603-R39J-T,SMD,4002,390nH ±5% 860mA 410mΩ,Power Inductors,expand,0.390000000,microhenry
C373742,LCN1008T-R39J-S,SMD,1975,390nH ±5% 470mA,Power Inductors,expand,0.390000000,microhenry
C252040,LSF1008-R39J-T,SMD,1830,390nH ±5% 920mA 450mΩ,Power Inductors,expand,0.390000000,microhenry
C393984,FHW0603UF3R9JST,0603,5254,3.9uH ±5% 3.2Ω,Inductors (SMD),expand,3.9,microhenry
C250157,NLV25T-3R9J-PF,1008,3760,3.9uH ±5% 2.1Ω,Inductors (SMD),expand,3.9,microhenry
C281062,MGFI1608C3R9KT-LF,0603,3585,3.9uH ±10% 1.7Ω,Inductors (SMD),expand,3.9,microhenry
C139210,CMI160808U3R9KT,0603,3167,3.9uH ±10% 1.3Ω,Inductors (SMD),expand,3.9,microhenry
C370274,SDFL2012Q3R9KTF,0805,3150,3.9uH ±10% 900mΩ,Inductors (SMD),expand,3.9,microhenry
C89020,NLV32T-3R9J-PF,1210,2781,3.9uH ±5% 1.3Ω,Inductors (SMD),expand,3.9,microhenry
C295120,NLV32T-3R9J-EF,1210,2679,3.9uH ±5% 1.3Ω,Inductors (SMD),expand,3.9,microhenry
C107511,CI1608B3R9K,0603,2090,3.9uH ±10% 1.7Ω,Inductors (SMD),expand,3.9,microhenry
C69486,CMI201209U3R9KT,0805,2037,3.9uH ±10% 800mΩ,Inductors (SMD),expand,3.9,microhenry
C187066,AISC-1008-3R9J-T,"SMD,2.79x2.92mm",1975,3.9uH ±5%,Inductors (SMD),expand,3.9,microhenry
C318058,FHW1210HC3R9JGT,1210,1921,3.9uH ±5% 3.6Ω,Inductors (SMD),expand,3.9,microhenry
C187025,AISC-1008F-3R9G-T,"SMD,2.79x2.92mm",1846,3.9uH ±2%,Inductors (SMD),expand,3.9,microhenry
C393991,FHW0805UF3R9JST,0805,1781,3.9uH ±5% 1.95Ω,Inductors (SMD),expand,3.9,microhenry
C187014,AISC-1008-3R9G-T,"SMD,2.79x2.92mm",1507,3.9uH ±2%,Inductors (SMD),expand,3.9,microhenry
C187086,AISC-1210HS-3R9K-T2,"SMD,3.05x3.2mm",1491,3.9uH ±10% 650mA,Inductors (SMD),expand,3.9,microhenry
C107536,CI2012B3R9K(f),0805,1434,3.9uH ±10% 900mΩ,Inductors (SMD),expand,3.9,microhenry
C394011,FHW1008IF3R9JST,1008,1361,3.9uH ±5% 1.55Ω,Inductors (SMD),expand,3.9,microhenry
C57836,SDFL1608Q3R9KTF,0603,1320,3.9uH ±10% 1.7Ω,Inductors (SMD),expand,3.9,microhenry
C281095,MGFI2012C3R9KT-LF,0805,1080,3.9uH ±10% 900mΩ,Inductors (SMD),expand,3.9,microhenry
C394086,FHW1210IF3R9JST,1210,1075,3.9uH ±5% 1.2Ω,Inductors (SMD),expand,3.9,microhenry
C222606,LBM2016T3R9J,0806,896,3.9uH ±5% 740mΩ,Inductors (SMD),expand,3.9,microhenry
C394117,FHW1812IF3R9JST,1812,843,3.9uH ±5% 600mΩ,Inductors (SMD),expand,3.9,microhenry
C275347,MLF1608A3R9JT000,0603,802,3.9uH ±5% 650mΩ,Inductors (SMD),expand,3.9,microhenry
C74472,CMI321609U3R9KT,1206,682,3.9uH ±10% 600mΩ,Inductors (SMD),expand,3.9,microhenry
C404443,MLF2012A3R9JTD25,0805,500,3.9uH ±5% 300mΩ,Inductors (SMD),expand,3.9,microhenry
C479901,SCMI201209U3R9KT,0805,424,3.9uH ±10% 800mΩ,Inductors (SMD),expand,3.9,microhenry
C295309,NLV32T-3R9J-EFD,1210,49,3.9uH ±5% 1.3Ω,Inductors (SMD),expand,3.9,microhenry
C92920,LK21253R9K-T,0805,32,3.9uH ±10% 700mΩ,Inductors (SMD),expand,3.9,microhenry
C115009,SWPA5020S3R9NT,SMD,4681,3.9uH ±30% 2.5A 56mΩ,Power Inductors,expand,3.9,microhenry
C295354,NLV25T-3R9J-EFD,SMD,2480,3.9uH ±5% 180mA,Power Inductors,expand,3.9,microhenry
C167872,FNR4030S3R9MT,"SMD,4x4x3mm",2281,3.9uH ±20% 2.1A 0.074mΩ,Power Inductors,expand,3.9,microhenry
C187257,ASPI-0315S-3R9M-T,SMD,1977,3.9uH ±20% 750mA 81mΩ,Power Inductors,expand,3.9,microhenry
C528013,FNR3012S3R9MT,"SMD,3x3x1.2mm",1379,3.9uH ±20% 1.24A 0.189mΩ,Power Inductors,expand,3.9,microhenry
C96899,SWPA4030S3R9MT,"SMD,4x4x3mm",1331,3.9uH ±20%,Power Inductors,expand,3.9,microhenry
C316349,SWPA8040S3R9MT,SMD,1250,3.9uH ±20%,Power Inductors,expand,3.9,microhenry
C431700,SPH3015H3R9MT,SMD,1127,3.9uH ±20% 1.3A 96mΩ,Power Inductors,expand,3.9,microhenry
C167751,FNR3015S3R9MT,"SMD,3x3x1.5mm",828,3.9uH ±20% 1.2A 0.137mΩ,Power Inductors,expand,3.9,microhenry
C238001,BCRH8D43-3R9M-NL,SMD,453,3.9uH ±20% 5A 21.6mΩ,Power Inductors,expand,3.9,microhenry
C168120,FNR8040S3R9NT,"SMD,8x8x4mm",376,3.9uH ±30% 4.35A 0.022mΩ,Power Inductors,expand,3.9,microhenry
C167962,FNR5040S3R9NT,"SMD,5x5x4mm",235,3.9uH ±30% 3.2A 0.035mΩ,Power Inductors,expand,3.9,microhenry
C36416,SWPA8040S3R9N,SMD,203,3.9uH ±30% 4.35A 22mΩ,Power Inductors,expand,3.9,microhenry
C515230,B82477P4392M,SMD,181,3.9uH ±20% 8A 8.1mΩ,Power Inductors,expand,3.9,microhenry
C326217,SMTDR43-3R9M,SMD,50,3.9uH ±20% 1.33A 93.7mΩ,Power Inductors,expand,3.9,microhenry
C136215,SLF12575T-3R9N6R7-PF,SMD,50,3.9uH ±30% 6.7A 12.5mΩ,Power Inductors,expand,3.9,microhenry
C405111,CMLF0403-3R9MTT,SMD,48,3.9uH ±20% 1.98A 76mΩ,Power Inductors,expand,3.9,microhenry
C324202,PCD0403MT3R9,SMD,46,3.9uH ±20% 1.84A 94mΩ,Power Inductors,expand,3.9,microhenry
C167928,FNR5020S3R9NT,"SMD,5x5x2mm",36,3.9uH ±30% 2.5A 0.056mΩ,Power Inductors,expand,3.9,microhenry
C168006,FNR6020S3R9NT,"SMD,6x6x2mm",10,3.9uH ±30% 2.1A 0.064mΩ,Power Inductors,expand,3.9,microhenry
C250195,NL453232T-3R9J-PF,SMD,10,3.9uH ±5% 330mA 900mΩ,Power Inductors,expand,3.9,microhenry
C324322,PCD0504MT3R9,SMD,10,3.9uH ±20% 2.2A 35mΩ,Power Inductors,expand,3.9,microhenry
C127804,SWRH1207B-3R9NT,SMD,2,3.9uH ±30% 7.5A 13mΩ,Power Inductors,expand,3.9,microhenry
C286746,NLV25T-390J-EF,1008,3420,39uH ±5% 9.5Ω,Inductors (SMD),expand,39,microhenry
C76841,NLV32T-390J-PF,1210,3074,39uH ±5% 6.4Ω,Inductors (SMD),expand,39,microhenry
C394072,FHW1008IF390JST,1008,1655,39uH ±5% 5Ω,Inductors (SMD),expand,39,microhenry
C394995,CMI322513J390KT,1210,1637,39uH ±10% 800mΩ,Inductors (SMD),expand,39,microhenry
C394095,FHW1210IF390JST,1210,1442,39uH ±5% 4.7Ω,Inductors (SMD),expand,39,microhenry
C222618,LBM2016T390J,0806,939,39uH ±5% 3.9Ω,Inductors (SMD),expand,39,microhenry
C295153,NLV32T-390J-EF,1210,116,39uH ±5% 6.4Ω,Inductors (SMD),expand,39,microhenry
C168042,FNR6028S390MT,"SMD,6x6x2.8mm",3363,39uH ±20% 1.1A 0.293mΩ,Power Inductors,expand,39,microhenry
C326229,SMTDR43-390M,SMD,1990,39uH ±20% 520mA 587mΩ,Power Inductors,expand,39,microhenry
C167727,FNR3010S390MT,"SMD,3x3x1mm",1987,39uH ±20% 280mA 2.275mΩ,Power Inductors,expand,39,microhenry
C324131,PCD0302KT390,SMD,1965,39uH ±10% 355mA 1.12Ω,Power Inductors,expand,39,microhenry
C167764,FNR3015S390MT,"SMD,3x3x1.5mm",1869,39uH ±20% 390mA 1.294mΩ,Power Inductors,expand,39,microhenry
C324111,PCD0302MT390,SMD,1749,39uH ±20% 355mA 1.12Ω,Power Inductors,expand,39,microhenry
C2983068,PSPHAQ127-390M,"SMD,12x12x8.0mm",1735,39uH ±20% 3.5A 73mΩ,Power Inductors,expand,39,microhenry
C252054,LSF1008-390J-T,SMD,1705,39uH ±5% 380mA 6.85Ω,Power Inductors,expand,39,microhenry
C324238,PCD0403KT390,SMD,1668,39uH ±10% 520mA 587mΩ,Power Inductors,expand,39,microhenry
C168085,FNR6045S390MT,"SMD,6x6x4.5mm",1495,39uH ±20% 1.25A 0.234mΩ,Power Inductors,expand,39,microhenry
C324357,PCD0504KT390,SMD,1090,39uH ±10% 800mA 320mΩ,Power Inductors,expand,39,microhenry
C324334,PCD0504MT390,SMD,1035,39uH ±20% 800mA 320mΩ,Power Inductors,expand,39,microhenry
C326240,SMTDR54-390M,SMD,1021,39uH ±20% 800mA 320mΩ,Power Inductors,expand,39,microhenry
C167736,FNR3012S390MT,"SMD,3x3x1.2mm",989,39uH ±20% 370mA 1.729mΩ,Power Inductors,expand,39,microhenry
C206289,SLW8040S390MST,SMD,980,39uH ±20% 1.7A 139mΩ,Power Inductors,expand,39,microhenry
C339965,YDRH104R-390M,"SMD,10x10x3.8mm",892,39uH ±20% 2A 127mΩ,Power Inductors,expand,39,microhenry
C187310,ASPI-0602S-390M-T,SMD,818,39uH ±20% 860mA 210mΩ,Power Inductors,expand,39,microhenry
C467158,SMNR8040-390MT,SMD,765,39uH ±20%,Power Inductors,expand,39,microhenry
C186762,AIAP-03-390K,"插件,11.4x22.9mm",702,39uH ±10% 4.36A 33mΩ 【功率】,Power Inductors,expand,39,microhenry
C167887,FNR4030S390MT,"SMD,4x4x3mm",679,39uH ±20% 730mA 0.566mΩ,Power Inductors,expand,39,microhenry
C51383,SWPA8040S390MT,SMD,631,39uH ±20% 1.7A 107mΩ,Power Inductors,expand,39,microhenry
C504032,YPRH1207-390M,"SMD,12x12x8mm",584,39uH ±20% 2.75A 73mΩ,Power Inductors,expand,39,microhenry
C60658,SWRH1207B-390MT,SMD,541,39uH ±20% 2.75A 73mΩ,Power Inductors,expand,39,microhenry
C514810,YPRH0704-390M,"SMD,7.3x7.3x4.5mm",531,39uH ±20% 910mA 230mΩ,Power Inductors,expand,39,microhenry
C116197,MS127-390MT,SMD,497,39uH ±20% 2.75A 72.9mΩ,Power Inductors,expand,39,microhenry
